freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg,time/s,<Ewe>/V,<I>/mA,Cs/µF,Cp/µF,cycle number,|Ewe|/V,|I|/A,Ns,I Range,(Q-Qo)/mA.h
0.17758913,0.49599433,0.104126744,0.50680643,-11.856232,159.43860757295624,3.295152e-05,-0.03550957,8.606795e+06,363313.72,1.0,0.02594869,0.051200397,0,10,-0.014089250491202188
0.15846856,0.50570726,0.09871031,0.515251,-11.044839,166.40960790406098,4.6665376e-05,-0.03546823,1.0174533e+07,373423.72,1.0,0.026381426,0.051201116,0,10,-0.008535374117782133
0.14107078,0.5154179,0.091143474,0.5234145,-10.028178,174.23760827587103,7.769729e-05,-0.034916367,1.2378199e+07,375333.34,1.0,0.026799275,0.051200867,0,10,0.001257011523436755
0.12590654,0.5243049,0.0854157,0.531217,-9.252898,183.00660869237618,0.000110146204,-0.034773372,1.4799061e+07,382618.22,1.0,0.027198875,0.051201068,0,10,0.011555977614166836
0.1120875,0.529443,0.0773737,0.5350669,-8.314444,192.85360916008358,7.077322e-05,-0.035220314,1.8351416e+07,383742.7,1.0,0.02739573,0.05120057,0,10,0.017546215282368164
0.09990409,0.5327636,0.07002302,0.5373456,-7.48767,203.89960968474043,5.3484146e-05,-0.035103068,2.2750766e+07,386340.6,1.0,0.027512725,0.051201172,0,10,0.01519505958562096
0.089004934,0.5375385,0.067878485,0.5418073,-7.197018,216.29561027351883,9.385634e-05,-0.03504136,2.6343528e+07,413474.28,1.0,0.027741218,0.05120126,0,10,0.0034593804063238203
0.07942118,0.54186845,0.06109298,0.54530156,-6.4326506,230.18561093325843,5.8436173e-05,-0.034826018,3.2801408e+07,411719.7,1.0,0.027919972,0.051200975,0,10,-0.014489889505546954
0.070828274,0.5475387,0.05584911,0.55037963,-5.824044,245.75761167288874,2.1287187e-05,-0.03468948,4.0234372e+07,414290.53,1.0,0.028179934,0.051200904,0,10,-0.03188417895259087
0.06311907,0.5505576,0.04903891,0.5527373,-5.08998,263.2296125027642,5.9056456e-05,-0.03490365,5.141842e+07,404727.6,1.0,0.028300721,0.051201034,0,10,-0.04206977652174835
0.056233354,0.55227035,0.042551123,0.55390716,-4.4058,282.83861343414173,0.00016892617,-0.034882534,6.6514316e+07,392521.28,1.0,0.028360372,0.05120059,0,10,-0.03709904512812559
0.050154075,0.5526915,0.037488155,0.55396146,-3.8803346,304.8216144782782,0.00013300906,-0.034959033,8.464861e+07,387658.12,1.0,0.028363198,0.051200673,0,10,-0.015747186863957076
0.04461176,0.5515393,0.031356305,0.5524299,-3.253897,329.5336156520352,9.967407e-05,-0.034800332,1.1377475e+08,366556.8,1.0,0.028285032,0.051201124,0,10,0.015838007040578975
0.0398219,0.54782665,0.025783122,0.54843307,-2.6946018,357.21561696685967,2.1255204e-05,-0.034951314,1.5501106e+08,342599.22,1.0,0.028080227,0.05120083,0,10,0.04492358245106176
0.035465583,0.5485278,0.02466882,0.5490822,-2.5750155,388.29561844308046,3.907539e-05,-0.03465344,1.8191338e+08,367186.44,1.0,0.028113605,0.051201083,0,10,0.05714896309942855
0.031592205,0.54401845,0.024815187,0.5445841,-2.6117141,423.18262010012404,-6.8119174e-05,-0.034273945,2.0301245e+08,421529.38,1.0,0.027883416,0.051201306,0,10,0.04218366279646061
0.028202139,0.53927666,0.02274037,0.5397559,-2.414634,462.26262195632444,1.2962818e-05,-0.034535162,2.4816502e+08,440494.88,1.0,0.027636284,0.05120145,0,10,2.4654137522189153e-06
0.025144994,0.53666323,0.021115696,0.5370785,-2.253213,506.09062403804273,1.2391014e-05,-0.034011208,2.9975277e+08,463338.56,1.0,0.027499296,0.051201634,0,10,-0.05666722357325949
0.022358738,0.53749317,0.021922791,0.5379401,-2.3356345,555.3776263790496,2.1737878e-05,-0.034493677,3.2469603e+08,539263.3,1.0,0.027543291,0.05120141,0,10,-0.10529630775344952
0.019953772,0.53560656,0.020707179,0.5360067,-2.2140195,610.6036290021439,9.3459385e-05,-0.03451877,3.8518928e+08,574877.94,1.0,0.02744442,0.051201638,0,10,-0.12101276586523797
0.017766826,0.53621036,0.019596811,0.53656834,-2.09305,672.6236319479358,3.1272193e-05,-0.034426346,4.5711437e+08,609741.3,1.0,0.027473256,0.051201783,0,10,-0.08837317646597553
0.015860692,0.53929025,0.017967282,0.53958946,-1.908191,742.0966352477262,1.0565694e-05,-0.03434126,5.584903e+08,619232.1,1.0,0.027627734,0.0512014,0,10,-0.01062818596017402
0.014110543,0.5388519,0.018439934,0.53916734,-1.9599415,820.1826389566122,6.099662e-05,-0.03423078,6.116698e+08,715465.4,1.0,0.02760641,0.051201936,0,10,0.08769783220078092
0.012576789,0.5397395,0.018978657,0.54007304,-2.0138402,907.7896431177214,-3.5884004e-05,-0.0341215,6.6678355e+08,823400.0,1.0,0.027652774,0.051201914,0,10,0.16579338714127553
0.011233054,0.541689,0.018933546,0.5420198,-2.0018327,1005.8736477764614,2.974293e-05,-0.034006894,7.483252e+08,913111.9,1.0,0.027752409,0.051201835,0,10,0.1818359656908036
0.01000917,0.5420323,0.015120699,0.5422432,-1.5979261,1115.9486530047434,5.6901332e-05,-0.03359389,1.05159917e+09,817722.2,1.0,0.027763987,0.051202096,0,10,0.11227172333102384
500018.56,-0.076168135,-0.043486666,0.08770789,150.27666,1118.9356531466183,0.00032220816,-0.039588038,-7.319441,-1.7993381,2.0,4.017652e-05,0.0004580719,0,10,0.11224630538429557
445627.97,-0.010985316,-0.07296552,0.07378783,98.56186,1121.9226532884932,0.00029450902,-0.044960834,-4.894745,-4.786256,2.0,4.4976725e-05,0.00060954125,0,10,0.11221432557292375
397175.62,0.034502454,-0.09142631,0.09771996,69.3245,1124.909653430368,4.6615678e-05,-0.052437246,-4.3829484,-3.836562,2.0,7.822943e-05,0.0008005471,0,10,0.11217917733999715
353993.47,0.08203451,-0.08250342,0.11634636,45.163284,1127.896653572243,-0.0002536542,-0.061549183,-5.449453,-2.7402568,2.0,0.00012140021,0.001043438,0,10,0.11213196353061167
315496.97,0.10840965,-0.07939048,0.13437076,36.21604,1130.8836537141178,-0.00026635666,-0.07030119,-6.354136,-2.218114,2.0,0.00018232076,0.0013568485,0,10,0.11207794385767542
281194.34,0.1213149,-0.06939475,0.13976029,29.770493,1133.8706538559927,-0.00014500269,-0.077516496,-8.156182,-2.0108173,2.0,0.00024711096,0.0017681058,0,10,0.11202210639258908
250612.38,0.13463388,-0.06227933,0.14834082,24.824451,1136.8576539978676,-2.1503693e-05,-0.08045931,-10.19703,-1.7973812,2.0,0.00034508848,0.0023263218,0,10,0.11195790770182427
223361.42,0.14388505,-0.052542277,0.15317832,20.060596,1139.843654139695,5.3274667e-05,-0.08428795,-13.561355,-1.5956081,2.0,0.00047540307,0.0031035924,0,10,0.1118924679086614
199079.58,0.1489518,-0.042440847,0.15488017,15.903846,1142.8306542815699,1.1436841e-05,-0.085529946,-18.836897,-1.4144443,2.0,0.00065365457,0.0042203893,0,10,0.11181760086916222
177432.83,0.15424995,-0.0367406,0.1585652,13.397567,1145.8176544234448,-1.8593872e-05,-0.08772305,-24.414055,-1.3107404,2.0,0.0009314627,0.00587432,0,10,0.11175044743959896
158142.81,0.15685944,-0.02894382,0.15950745,10.454665,1148.8046545653197,5.9156837e-06,-0.08874493,-34.77081,-1.1448921,2.0,0.0013360593,0.008376156,0,10,0.11167636172906248
140940.47,0.15957981,-0.021803532,0.16106245,7.7801986,1151.7916547071945,2.1266806e-05,-0.08827301,-51.791393,-0.9491234,2.0,0.0019788283,0.012286094,0,10,0.1115978846481604
125621.66,0.16135094,-0.01638011,0.16218024,5.7967243,1154.7786548490694,3.874434e-05,-0.078258306,-77.34617,-0.7889992,2.0,0.0032376265,0.019963138,0,10,0.11156551795884347
111954.42,0.16262373,-0.010921759,0.16299008,3.8421965,1157.7656549909443,4.1654188e-05,-0.072963566,-130.16263,-0.5844524,2.0,0.0045008436,0.02761422,0,10,0.11144939595366372
99781.03,0.16373873,-0.0063129338,0.16386038,2.2079406,1160.7516551327717,4.534742e-05,-0.07100162,-252.66258,-0.3750209,2.0,0.0052244305,0.031883426,0,10,0.11136441770035783
88934.45,0.16465071,-0.0020328464,0.16466326,0.7073617,1163.7386552746466,2.9735182e-05,-0.0717289,-880.3301,-0.13417181,2.0,0.005702108,0.034628905,0,10,0.11137920682891468
79266.26,0.1662678,0.0022463705,0.16628297,-0.77405083,1166.7256554165215,3.380147e-05,-0.06958794,893.8206,0.16312392,2.0,0.0061006485,0.036688354,0,10,0.11144191820897048
70646.52,0.167972,0.0058055143,0.1680723,-1.9794912,1169.7126555583964,4.8816837e-05,-0.068440996,388.05084,0.46299657,2.0,0.006461628,0.038445525,0,10,0.11146250789357733
62963.926,0.16990931,0.009444217,0.17017159,-3.1814475,1172.6996557002713,3.9304014e-05,-0.069513276,267.647,0.8243663,2.0,0.0068185483,0.040068664,0,10,0.11145636043371394
56116.39,0.17180137,0.012756245,0.17227429,-4.2464175,1175.6866558421461,5.3218875e-05,-0.06609486,222.33485,1.2190242,2.0,0.0071683717,0.041610222,0,10,0.11126856804961163
50011.137,0.17399548,0.015877923,0.17471844,-5.214074,1178.673655984021,3.1619147e-05,-0.064972125,200.4286,1.6552728,2.0,0.007520931,0.043046005,0,10,0.11121046822838775
44573.934,0.1763079,0.018937621,0.17732204,-6.1307607,1181.660656125896,4.5254215e-05,-0.0655726,188.54443,2.1504984,2.0,0.007862028,0.044337567,0,10,0.11141764472804384
39730.55,0.17894465,0.02160709,0.18024443,-6.884981,1181.8166561333055,4.0087452e-05,-0.0651063,185.39554,2.664208,2.0,0.00819535,0.04546798,0,10,0.11137625782018279
35406.77,0.18185936,0.024085574,0.18344738,-7.5443845,1181.9726561407151,4.495581e-05,-0.06376919,186.628,3.217124,2.0,0.008520442,0.046446245,0,10,0.11141530855657575
31556.19,0.18466957,0.026318835,0.1865356,-8.111089,1182.1286561481247,4.3668813e-05,-0.06328799,191.63239,3.8148615,2.0,0.008819655,0.047281347,0,10,0.1114249291904072
28132.424,0.18804877,0.02806704,0.19013178,-8.488962,1182.2846561555343,3.937872e-05,-0.062180255,201.56557,4.392382,2.0,0.009123679,0.047986083,0,10,0.11145828510975113
25070.518,0.19135971,0.029879114,0.19367835,-8.874567,1182.440656162944,4.8499867e-05,-0.0643305,212.46585,5.0566444,2.0,0.009408618,0.048578575,0,10,0.11142531231861122
22342.637,0.19465487,0.03117684,0.19713578,-9.099479,1182.5966561703535,4.6336176e-05,-0.06215968,228.48286,5.7146144,2.0,0.009673126,0.049068343,0,10,0.11138165606525272
19911.67,0.19870934,0.03247399,0.20134538,-9.281489,1182.7526561777631,4.3780758e-05,-0.061932195,246.13696,6.4027233,2.0,0.009960886,0.04947164,0,10,0.11139950287979779
17749.78,0.20192845,0.033347357,0.2046635,-9.3774395,1182.9086561851727,5.1372383e-05,-0.06118999,268.8845,7.1385136,2.0,0.010192469,0.049801107,0,10,0.11135666826811702
15819.848,0.20570977,0.033487547,0.20841767,-9.246089,1183.0646561925823,5.0215935e-05,-0.06325627,300.42392,7.7558985,2.0,0.0104355775,0.050070502,0,10,0.11132879947140378
14094.047,0.20942259,0.03380144,0.21213287,-9.168641,1183.220656199992,5.2062544e-05,-0.06329728,334.07904,8.482106,2.0,0.010668,0.050289236,0,10,0.1113148162603105
12563.095,0.21320266,0.03370873,0.215851,-8.984465,1183.3766562074015,5.5252152e-05,-0.062316302,375.82108,9.165534,2.0,0.010893138,0.05046601,0,10,0.11129100174001563
11199.154,0.21655434,0.03331459,0.2191019,-8.745784,1183.5326562148111,5.336824e-05,-0.06280858,426.57996,9.862274,2.0,0.0110885305,0.05060901,0,10,0.11128999510901215
9983.67,0.22011167,0.032389674,0.222482,-8.371061,1183.6886562222207,4.583258e-05,-0.06324866,492.17926,10.4314995,2.0,0.011285281,0.05072447,0,10,0.11125753960742014
8895.162,0.22326222,0.031494264,0.22547263,-8.029393,1183.8516562299628,6.715253e-05,-0.04702957,568.1131,11.084346,2.0,0.011458418,0.050819553,0,10,0.11129728975448758
7928.297,0.22612229,0.030253429,0.22813715,-7.6204815,1184.0256562382274,6.7879984e-05,-0.035577185,663.5377,11.66871,2.0,0.011610719,0.050893594,0,10,0.11128129162626466
7069.7627,0.22908987,0.02905994,0.23092563,-7.229332,1184.2166562472994,5.7826222e-05,-0.04018531,774.6769,12.267773,2.0,0.011766597,0.05095405,0,10,0.11124489802239608
6297.832,0.2315219,0.027403694,0.23313805,-6.75031,1184.4246562571789,4.8126865e-05,-0.04139754,922.189,12.741244,2.0,0.011891245,0.051005166,0,10,0.11123059914628189
5610.7954,0.23405534,0.025999539,0.23549497,-6.338593,1184.6536562680558,3.7140475e-05,-0.04261155,1091.0133,13.298359,2.0,0.012020317,0.051042777,0,10,0.1112546598149685
5005.195,0.2359447,0.024315083,0.23719428,-5.883798,1184.9006562797877,4.8369344e-05,-0.034916926,1307.746,13.742523,2.0,0.012114569,0.051074453,0,10,0.11121780131299483
4461.4277,0.23790129,0.022770146,0.23898849,-5.4672728,1185.1476562915195,3.8744583e-05,-0.034208268,1566.6807,14.221916,2.0,0.012212389,0.051100325,0,10,0.11119269939172641
3976.272,0.23915896,0.021187736,0.24009566,-5.06277,1185.3946563032514,4.851856e-05,-0.0357263,1889.1199,14.711602,2.0,0.012273822,0.05112055,0,10,0.11121476229289443
3541.1328,0.24076179,0.019763349,0.24157158,-4.692702,1185.6416563149833,5.0644954e-05,-0.03466895,2274.1409,15.221126,2.0,0.012353111,0.05113644,0,10,0.11118213086059649
3156.01,0.2419717,0.018431693,0.24267268,-4.355975,1185.8886563267151,4.780975e-05,-0.034818064,2736.003,15.783569,2.0,0.012412603,0.05114957,0,10,0.11120977090484317
2812.2998,0.24296196,0.016992427,0.24355544,-4.0006742,1186.135656338447,4.9488488e-05,-0.035306644,3330.4512,16.211315,2.0,0.012460166,0.051159464,0,10,0.11118184749246014
2507.5928,0.24399091,0.01567746,0.24449407,-3.676445,1186.3826563501789,4.4153847e-05,-0.034859095,4048.4377,16.645704,2.0,0.012510251,0.051167913,0,10,0.11117288829813593
2235.715,0.24459456,0.014593262,0.24502951,-3.4143944,1186.6296563619107,4.704501e-05,-0.03462789,4878.1064,17.302916,2.0,0.012539372,0.051174946,0,10,0.1111852561579997
1993.189,0.245479,0.013534893,0.24585186,-3.1559026,1186.8756563735951,4.497457e-05,-0.03762475,5899.5225,17.880493,2.0,0.012582611,0.051179647,0,10,0.11120405526489904
1775.568,0.2459952,0.01257055,0.24631616,-2.9253154,1187.1236563853745,4.6504083e-05,-0.034913216,7130.641,18.571684,2.0,0.012607527,0.051184326,0,10,0.11118796986686645
1582.5323,0.24655923,0.011902591,0.24684636,-2.7637951,1187.3706563971064,4.5459536e-05,-0.037248064,8449.403,19.64516,2.0,0.012635178,0.051186405,0,10,0.11119116480497292
1410.4515,0.2468511,0.010804939,0.24708746,-2.5062983,1187.6176564088382,4.8854316e-05,-0.034665152,10443.346,19.970222,2.0,0.012648378,0.05118988,0,10,0.11120275557729623
1257.0114,0.24737115,0.010159707,0.2475797,-2.351856,1187.86465642057,5.08315e-05,-0.03498779,12462.345,20.986116,2.0,0.012674318,0.05119288,0,10,0.11123122522577229
1120.3588,0.24787007,0.009475351,0.2480511,-2.189185,1188.111656432302,4.55528e-05,-0.035043687,14992.28,21.876408,2.0,0.012698801,0.051194295,0,10,0.11126004061070002
999.0409,0.24815002,0.008997395,0.24831308,-2.076514,1188.3586564440338,4.801495e-05,-0.034182165,17705.984,23.246332,2.0,0.012712402,0.051195055,0,10,0.1112889924258002
890.2848,0.24850774,0.008624822,0.24865736,-1.9877353,1188.6056564557657,4.3575637e-05,-0.034018062,20727.22,24.936684,2.0,0.012730314,0.05119621,0,10,0.1113166137447825
793.2231,0.24882178,0.008204738,0.24895702,-1.888607,1188.8526564674976,4.8033602e-05,-0.034592453,24454.572,26.560774,2.0,0.012745852,0.051196996,0,10,0.11129624706225925
707.03625,0.24924554,0.0077770646,0.24936683,-1.7871873,1189.0996564792295,4.2400512e-05,-0.034764007,28944.28,28.152487,2.0,0.012766987,0.051197615,0,10,0.1113303360409567
630.2017,0.24944398,0.007572418,0.2495589,-1.7388048,1189.3476564910088,4.6280256e-05,-0.03443206,33350.777,30.706408,2.0,0.012776976,0.05119824,0,10,0.11129956691257034
561.6175,0.24979421,0.0074260132,0.24990457,-1.7028174,1189.5936565026932,3.8800554e-05,-0.0345085,38161.35,33.696655,2.0,0.012794766,0.051198605,0,10,0.11127355394429507
500.1601,0.24986526,0.0072923014,0.24997166,-1.671699,1189.8416565144726,4.458287e-05,-0.034991525,43636.156,37.135918,2.0,0.012798344,0.05119918,0,10,0.11130655329375466
446.2853,0.25030646,0.00714793,0.2504085,-1.6357347,1190.087656526157,3.80358e-05,-0.03414488,49891.58,40.65273,2.0,0.012820757,0.051199365,0,10,0.11133182459621835
397.58273,0.25039503,0.00698954,0.25049257,-1.5989422,1190.3366565379838,4.3277185e-05,-0.03450291,57272.22,44.591442,2.0,0.012825152,0.051199727,0,10,0.11135129493379303
354.20657,0.2510973,0.007142683,0.25119886,-1.6293894,1190.5846565497632,4.4564214e-05,-0.034624133,62907.457,50.861546,2.0,0.012861396,0.05120006,0,10,0.11135006130008358
315.90982,0.2510654,0.007006882,0.25116315,-1.5986297,1190.831656561495,4.870509e-05,-0.034963537,71900.55,55.959003,2.0,0.012859667,0.05120045,0,10,0.11134131244074626
281.53152,0.25173888,0.007224456,0.25184253,-1.6438353,1191.078656573227,4.6056426e-05,-0.03477706,78250.65,64.39321,2.0,0.012894414,0.051200308,0,10,0.11131555410864939
250.72209,0.25196368,0.0072439834,0.25206777,-1.6468065,1191.3246565849113,4.09456e-05,-0.03440221,87629.445,72.371956,2.0,0.0129059795,0.051200435,0,10,0.11134673524143227
223.64027,0.25221846,0.007414281,0.2523274,-1.683797,1191.5736565967381,4.549685e-05,-0.034517862,95984.49,82.87247,2.0,0.012919516,0.0512014,0,10,0.11136448776520282
199.2985,0.25263023,0.007556261,0.2527432,-1.7132266,1191.822656608565,4.585124e-05,-0.034387268,105683.984,94.46351,2.0,0.01294034,0.051199555,0,10,0.11131314737090758
177.5568,0.25295177,0.007666202,0.2530679,-1.7359301,1192.0726566204394,4.5310324e-05,-0.034174673,116923.72,107.29734,2.0,0.012956995,0.051199675,0,10,0.11134955546736428
158.22783,0.25349772,0.008104504,0.25362724,-1.8311635,1192.3216566322662,3.8446153e-05,-0.034508523,124111.16,126.727806,2.0,0.01298557,0.05119943,0,10,0.11131338085647217
141.12904,0.25386435,0.008406998,0.25400352,-1.8967196,1192.5676566439506,4.4508255e-05,-0.034810618,134141.39,146.9485,2.0,0.013005406,0.05120167,0,10,0.11133582890081281
125.68369,0.25453666,0.008678145,0.25468454,-1.9526798,1192.8146566556825,4.2493775e-05,-0.03429407,145919.83,169.41933,2.0,0.01304026,0.05120162,0,10,0.1112928442344591
112.04369,0.2547441,0.008905586,0.25489974,-2.0021846,1193.0576566672244,4.943255e-05,-0.035562173,159503.5,194.69574,2.0,0.013051357,0.051201925,0,10,0.111277190477906
99.90409,0.25533977,0.009430777,0.25551388,-2.1152139,1193.3046566789562,4.635486e-05,-0.034290247,168923.22,230.12051,2.0,0.013082542,0.051200908,0,10,0.11126273857739216
89.00314,0.25575897,0.009692039,0.25594255,-2.170197,1193.553656690783,4.9637725e-05,-0.034059048,184501.36,264.57263,2.0,0.013104456,0.051200766,0,10,0.11126371784758134
79.31471,0.2564053,0.010225848,0.2566091,-2.283836,1193.8036567026575,4.8611833e-05,-0.03447866,196230.73,311.6173,2.0,0.013138743,0.051201392,0,10,0.11124872312229478
70.74706,0.25705132,0.01072268,0.25727487,-2.3886607,1194.0486567142943,5.0850143e-05,-0.03546331,209801.39,364.4352,2.0,0.013172682,0.051200815,0,10,0.11127271818600491
63.004032,0.2577585,0.011374136,0.25800934,-2.5266578,1194.3026567263587,5.840446e-05,-0.03317698,222092.22,431.61783,2.0,0.013210302,0.051200867,0,10,0.1113219187754312
56.168304,0.2584376,0.011862223,0.2587097,-2.6280177,1194.544656737853,5.3349602e-05,-0.034842297,238870.61,502.19165,2.0,0.013246411,0.051201835,0,10,0.1113547111638298
50.080128,0.25910372,0.012414877,0.25940096,-2.7432122,1194.7926567496324,4.9022197e-05,-0.034736004,255983.69,586.346,2.0,0.0132813975,0.051200263,0,10,0.1113551737587098
44.614532,0.25989118,0.013011008,0.26021665,-2.8660226,1195.0416567614593,4.980561e-05,-0.034896385,274178.16,685.4638,2.0,0.013323243,0.051200576,0,10,0.11134808368268713
39.758274,0.26055214,0.013643108,0.26090908,-2.9974012,1195.2896567732387,4.887298e-05,-0.03465959,293412.94,802.2829,2.0,0.013358622,0.051200293,0,10,0.11133652793105174
35.46531,0.26143092,0.014573389,0.2618368,-3.190634,1195.5346567848756,4.8276095e-05,-0.034987755,307932.72,953.9279,2.0,0.0134064155,0.051201418,0,10,0.11143945471927316
31.58693,0.26226935,0.015075298,0.26270226,-3.2897537,1195.770656796085,5.5513316e-05,-0.036645684,334231.06,1100.6545,2.0,0.013450621,0.05120101,0,10,0.1113843051443754
28.17007,0.26330075,0.01613876,0.2637949,-3.5075002,1196.0326568085293,4.6168356e-05,-0.030237852,350075.75,1310.2965,2.0,0.013505196,0.051195823,0,10,0.11144595315369053
25.104433,0.2638844,0.016686736,0.26441145,-3.6182826,1196.2786568202137,3.2551943e-05,-0.0344824,379925.38,1513.1451,2.0,0.013538069,0.05120077,0,10,0.11145361346324678
22.35336,0.26528057,0.017899603,0.26588377,-3.8601377,1196.5036568309006,4.393004e-05,-0.04056199,397771.75,1802.7563,2.0,0.013613584,0.05120126,0,10,0.11154379403578428
19.929848,0.26600757,0.01853583,0.26665258,-3.9860182,1196.75165684268,5.2845997e-05,-0.034437638,430828.22,2081.7886,2.0,0.013652994,0.051201433,0,10,0.11167913965455402
17.75568,0.2673046,0.01992044,0.26804584,-4.2619963,1197.0256568556943,5.4207638e-05,-0.042753275,449970.34,2485.213,2.0,0.0137243215,0.051201396,0,10,0.11182239885595813
15.836149,0.26866454,0.020938456,0.26947922,-4.456357,1197.2616568669036,3.5293866e-05,-0.036475964,479983.06,2897.7751,2.0,0.013797769,0.051201608,0,10,0.11173794150413201
14.118977,0.26984105,0.022214856,0.27075392,-4.7063026,1197.521656879253,6.0810657e-05,-0.032874886,507426.84,3415.9456,2.0,0.01386323,0.051202327,0,10,0.11146986042736243
